,_c0,id,price,sales,prev_price,prev_sales,PriceElasticty,SalesRevenue
369,369,370,402.06,49227,401.48,49229.0,0.028142800704954212,19792207.62
370,370,371,402.11,49226,402.06,49227.0,0.16336119772882843,19794266.86
371,371,372,403.12,49224,402.11,49226.0,0.016196189451347515,19843178.88
372,372,373,404.16,49222,403.12,49224.0,0.01576967615201743,19893563.52
373,373,374,404.83,49221,404.16,49222.0,0.012265450679013273,19926137.43
374,374,375,405.65,49219,404.83,49221.0,0.020081069563235417,19965687.349999998
375,375,376,408.02,49215,405.65,49219.0,0.01395130443161853,20080704.3
376,376,377,408.82,49214,408.02,49215.0,0.010373467169228432,20119667.48
377,377,378,409.25,49212,408.82,49214.0,0.03865824826962374,20140011.0
378,378,379,409.68,49211,409.25,49212.0,0.01935003375321818,20160762.48
379,379,380,409.88,49210,409.68,49211.0,0.041635423334453345,20170194.8
380,380,381,410.0,49209,409.88,49210.0,0.06942087740510546,20175690.0
381,381,382,410.66,49207,410.0,49209.0,0.02526874171728571,20207346.62
382,382,383,412.27,49204,410.66,49207.0,0.015581692472266718,20285333.08
383,383,384,412.57,49203,412.27,49204.0,0.02793974683372689,20299681.71
384,384,385,412.7,49202,412.57,49203.0,0.06451126232641625,20305665.4
385,385,386,414.3,49199,412.7,49202.0,0.015758224001788376,20383145.7
386,386,387,414.43,49198,414.3,49199.0,0.06478699710200897,20389127.14
387,387,388,414.51,49197,414.43,49198.0,0.10530768839882172,20392648.47
388,388,389,416.06,49194,414.51,49197.0,0.016338433786725063,20467655.64
389,389,390,416.63,49193,416.06,49194.0,0.014848096284293906,20495279.59
390,390,391,418.26,49190,416.63,49193.0,0.015618626815234281,20574209.4
391,391,392,423.61,49184,418.26,49190.0,0.009597589515807362,20834834.240000002
392,392,393,426.07,49180,423.61,49184.0,0.014045722987423966,20954122.6
393,393,394,427.02,49178,426.07,49180.0,0.01825961230777814,20999989.56
394,394,395,427.05,49177,427.02,49178.0,0.28945147679296374,21001037.85
395,395,396,427.43,49176,427.05,49177.0,0.022862867212463223,21019297.68
396,396,397,428.98,49174,427.43,49176.0,0.011235843022778998,21094662.52
397,397,398,429.88,49172,428.98,49174.0,0.019406765682161205,21138059.36
398,398,399,430.94,49170,429.88,49172.0,0.01651571738672469,21189319.8
399,399,400,431.21,49168,430.94,49170.0,0.06494230405638438,21201733.279999997
400,400,401,431.61,49167,431.21,49168.0,0.021935729902881132,21220968.87
401,401,402,434.58,49163,431.61,49167.0,0.011863987171624837,21365256.54
402,402,403,435.74,49161,434.58,49163.0,0.015261296571924439,21421414.14
403,403,404,436.03,49159,435.74,49161.0,0.061149378524740415,21434798.77
404,404,405,437.47,49157,436.03,49159.0,0.012339745763094498,21504712.790000003
405,405,406,438.15,49155,437.47,49157.0,0.02619571304801713,21537263.25
406,406,407,439.55,49153,438.15,49155.0,0.012754375461377634,21605201.150000002
407,407,408,441.22,49150,439.55,49153.0,0.016095353721516253,21685963.0
408,408,409,441.76,49149,441.22,49150.0,0.016634433190045254,21712062.24
409,409,410,442.1,49147,441.76,49149.0,0.052893062490719345,21727888.7
410,410,411,442.57,49146,442.1,49147.0,0.019149650491335084,21750545.22
411,411,412,442.92,49145,442.57,49146.0,0.02573960412012559,21767303.400000002
412,412,413,443.79,49143,442.92,49145.0,0.020739192913717213,21809171.970000003
413,413,414,444.48,49141,443.79,49143.0,0.026196488260285714,21842191.68
414,414,415,444.67,49140,444.48,49141.0,0.04761588549267223,21851083.8
415,415,416,445.24,49138,444.67,49140.0,0.03177202657838187,21878203.12
416,416,417,445.6,49137,445.24,49138.0,0.02517990898555545,21895447.2
417,417,418,447.33,49134,445.6,49137.0,0.015756769810133155,21979112.22
418,418,419,447.5,49133,447.33,49134.0,0.05356534627446089,21987017.5
419,419,420,449.11,49130,447.5,49133.0,0.017002349443371596,22064774.3
420,420,421,450.14,49128,449.11,49130.0,0.017770731185800803,22114477.919999998
421,421,422,450.4,49127,450.14,49128.0,0.035251288836349357,22126800.8
422,422,423,451.01,49125,450.4,49127.0,0.030080228625888057,22155866.25
423,423,424,451.72,49124,451.01,49125.0,0.01294110580489661,22190293.28
424,424,425,452.28,49122,451.72,49124.0,0.03286211579679318,22216898.16
425,425,426,452.76,49121,452.28,49122.0,0.01919220707836618,22240023.96
426,426,427,454.3,49118,452.76,49121.0,0.01798674660776246,22314307.400000002
427,427,428,460.05,49111,454.3,49118.0,0.011331905436586291,22593515.55
428,428,429,460.98,49110,460.05,49111.0,0.010082923597903401,22638727.8
429,429,430,461.18,49108,460.98,49110.0,0.0938891038302605,22647627.44
430,430,431,461.88,49107,461.18,49108.0,0.01342622962742111,22681541.16
431,431,432,463.32,49104,461.88,49107.0,0.019626111128081408,22750865.28
432,432,433,464.63,49102,463.32,49104.0,0.01442597761085785,22814262.26
433,433,434,465.49,49100,464.63,49102.0,0.022026738431415106,22855559.0
434,434,435,465.94,49099,465.49,49100.0,0.021078060310639586,22877188.06
435,435,436,466.12,49097,465.94,49099.0,0.10546480734675373,22885093.64
436,436,437,466.54,49096,466.12,49097.0,0.022614840646675054,22905247.84
437,437,438,466.76,49095,466.54,49096.0,0.0432042929318705,22915582.2
438,438,439,467.01,49093,466.76,49095.0,0.07608017272986516,22926921.93
439,439,440,467.76,49092,467.01,49093.0,0.012693996027906503,22963273.919999998
440,440,441,468.7,49090,467.76,49092.0,0.020293618841604247,23008483.0
441,441,442,470.63,49087,468.7,49090.0,0.014872102891673709,23101814.81
442,442,443,470.7,49086,470.63,49087.0,0.13697830797238283,23104780.2
443,443,444,474.17,49081,470.7,49086.0,0.013869061393909329,23272737.77
444,444,445,476.56,49078,474.17,49081.0,0.012157672116041327,23388611.68
445,445,446,477.19,49076,476.56,49078.0,0.030847217411188538,23418576.44
446,446,447,477.74,49075,477.19,49076.0,0.017689441407997147,23445090.5
447,447,448,477.87,49074,477.74,49075.0,0.07489476361293963,23450992.38
448,448,449,478.07,49072,477.87,49074.0,0.0973997921463997,23459851.04
449,449,450,482.27,49067,478.07,49072.0,0.011649414654336276,23663542.09
450,450,451,482.67,49066,482.27,49067.0,0.02458245442409581,23682686.220000003
451,451,452,485.32,49062,482.67,49066.0,0.014889908906041987,23810769.84
452,452,453,486.81,49060,485.32,49062.0,0.013298470100705943,23882898.6
453,453,454,487.78,49058,486.81,49060.0,0.020480074171159563,23929511.24
454,454,455,492.1,49052,487.78,49058.0,0.013871618025119038,24138489.2
455,455,456,492.85,49051,492.1,49052.0,0.013386610671097384,24174785.35
456,456,457,494.69,49048,492.85,49051.0,0.016413210789278314,24263555.12
457,457,458,496.2,49045,494.69,49048.0,0.02006927741163064,24336129.0
458,458,459,496.66,49044,496.2,49045.0,0.02200441746115931,24358193.040000003
459,459,460,497.19,49042,496.66,49044.0,0.038235603026841335,24383191.98
460,460,461,497.59,49041,497.19,49042.0,0.025355566204134677,24402311.189999998
461,461,462,499.2,49038,497.59,49041.0,0.018937516398081524,24479769.599999998
462,462,463,501.79,49035,499.2,49038.0,0.011822294377125838,24605272.650000002
463,463,464,502.76,49033,501.79,49035.0,0.021120417602093697,24651831.08
464,464,465,503.46,49031,502.76,49033.0,0.02931671444887352,24685147.259999998
465,465,466,503.51,49030,503.46,49031.0,0.20537624539822583,24687095.3
466,466,467,504.06,49028,503.51,49030.0,0.0373645282291178,24713053.68
467,467,468,507.78,49024,504.06,49028.0,0.01109615306164085,24893406.72
468,468,469,510.6,49020,507.78,49024.0,0.014733289526109163,25029612.0
469,469,470,510.66,49019,510.6,49020.0,0.17361458195207372,25032042.540000003
470,470,471,511.18,49017,510.66,49019.0,0.04008888414617063,25056510.06
471,471,472,514.63,49013,511.18,49017.0,0.012132458711988533,25223560.19
472,472,473,514.75,49012,514.63,49013.0,0.08750998894839422,25228927.0
473,473,474,515.28,49010,514.75,49012.0,0.0396534008730444,25253872.799999997
474,474,475,516.19,49008,515.28,49010.0,0.023128068650317586,25297439.520000003
475,475,476,519.77,49004,516.19,49008.0,0.011809749894950965,25470809.08
476,476,477,522.08,49000,519.77,49004.0,0.018408118689739378,25581920.000000004
477,477,478,524.06,48997,522.08,49000.0,0.01617458295724035,25677367.819999997
478,478,479,524.4,48996,524.06,48997.0,0.03146863431421277,25693502.4
479,479,480,524.57,48995,524.4,48996.0,0.06296916823691198,25701307.150000002
480,480,481,526.74,48992,524.57,48995.0,0.014832824386231519,25806046.080000002
481,481,482,527.75,48990,526.74,48992.0,0.02131104702803585,25854472.5
482,482,483,528.92,48988,527.75,48990.0,0.018435500870333826,25910732.959999997
483,483,484,528.96,48987,528.92,48988.0,0.26993620821586006,25912163.520000003
484,484,485,530.08,48984,528.96,48987.0,0.02895463234747297,25965438.720000003
485,485,486,530.09,48983,530.08,48984.0,1.0821705268110327,25965398.470000003
486,486,487,530.16,48982,530.09,48983.0,0.1546106116617399,25968297.119999997
487,487,488,531.54,48980,530.16,48982.0,0.01570706653777912,26034829.2
488,488,489,531.69,48979,531.54,48980.0,0.07235884400612197,26041644.51
489,489,490,532.48,48977,531.69,48979.0,0.027503177608547806,26079272.96
490,490,491,532.71,48976,532.48,48977.0,0.04728043928787124,26090004.96
491,491,492,532.98,48975,532.71,48976.0,0.040295658033100895,26102695.5
492,492,493,533.89,48973,532.98,48975.0,0.02393891892401389,26146194.97
493,493,494,533.92,48972,533.89,48973.0,0.3634046318515395,26147130.24
494,494,495,534.4,48970,533.92,48972.0,0.04544866689809443,26169568.0
495,495,496,534.55,48969,534.4,48970.0,0.07276297831644608,26176378.95
496,496,497,534.66,48968,534.55,48969.0,0.09924840365836919,26181230.88
497,497,498,535.19,48966,534.66,48968.0,0.0412233729993679,26206113.540000003
498,498,499,536.13,48964,535.19,48966.0,0.02327585270416923,26251069.32
499,499,500,538.74,48961,536.13,48964.0,0.012616622503147133,26377249.14
500,500,501,543.07,48955,538.74,48961.0,0.015309488540254983,26585991.85
501,501,502,543.51,48954,543.07,48955.0,0.02522240039220431,26606988.54
502,502,503,543.54,48953,543.51,48954.0,0.3700961116164621,26607913.619999997
503,503,504,545.2,48950,543.54,48953.0,0.020097468000351955,26687540.000000004
504,504,505,546.91,48948,545.2,48950.0,0.013047474283713237,26770150.68
505,505,506,546.93,48947,546.91,48948.0,0.558680218602071,26770582.709999997
506,506,507,547.14,48945,546.93,48947.0,0.10644091739582888,26779767.3
507,507,508,549.05,48942,547.14,48945.0,0.01758930601515817,26871605.099999998
508,508,509,551.74,48939,549.05,48942.0,0.012542238433901105,27001603.86
509,509,510,552.35,48937,551.74,48939.0,0.036985238598989265,27030351.95
510,510,511,553.23,48935,552.35,48937.0,0.02567314265757143,27072310.05
511,511,512,553.94,48934,553.23,48935.0,0.015933486254044723,27106499.96
512,512,513,560.62,48926,553.94,48934.0,0.01363991820161037,27428894.12
513,513,514,560.72,48925,560.62,48926.0,0.11459668271144344,27433226.0
514,514,515,561.26,48923,560.72,48925.0,0.04246874214579513,27458522.98
515,515,516,562.1,48921,561.26,48923.0,0.027336031505933587,27498494.1
516,516,517,563.13,48919,562.1,48921.0,0.022331486318062973,27547756.47
517,517,518,563.26,48918,563.13,48919.0,0.08856095813995486,27553552.68
518,518,519,565.04,48915,563.26,48918.0,0.019437502820962,27638931.599999998
519,519,520,565.99,48914,565.04,48915.0,0.012169784979267753,27684834.86
520,520,521,566.19,48912,565.99,48914.0,0.11573405843024787,27693485.28
521,521,522,567.24,48910,566.19,48912.0,0.022069823615489148,27743708.400000002
522,522,523,567.52,48909,567.24,48910.0,0.04143074745923267,27756835.68
523,523,524,569.59,48906,567.52,48909.0,0.01684798351220505,27856368.540000003
524,524,525,573.4,48901,569.59,48906.0,0.015336191444788627,28039833.4
525,525,526,574.45,48899,573.4,48901.0,0.022355633459926482,28090030.55
526,526,527,575.07,48897,574.45,48899.0,0.03791698057444105,28119197.790000003
527,527,528,575.13,48896,575.07,48897.0,0.1960263004511308,28121556.48
528,528,529,576.23,48894,575.13,48896.0,0.02140691091299494,28174189.62
529,529,530,577.35,48892,576.23,48894.0,0.021066045095558435,28227796.2
530,530,531,578.09,48890,577.35,48892.0,0.03193645876348175,28262820.1
531,531,532,579.64,48888,578.09,48890.0,0.01527792715427158,28337440.32
532,532,533,581.17,48885,579.64,48888.0,0.023279412917837507,28410495.45
533,533,534,581.7,48884,581.17,48885.0,0.022441615845741326,28435822.8
534,534,535,582.1,48882,581.7,48884.0,0.059519669414728346,28454212.2
535,535,536,582.22,48881,582.1,48882.0,0.09924681798498716,28459495.82
536,536,537,585.79,48877,582.22,48881.0,0.013387085229558417,28631657.83
537,537,538,587.05,48874,585.79,48877.0,0.028567239112399976,28691481.7
538,538,539,587.35,48873,587.05,48874.0,0.04004896995985326,28705556.55
539,539,540,587.47,48872,587.35,48873.0,0.1001602810032871,28710833.84
540,540,541,588.93,48870,587.47,48872.0,0.016487352922133307,28781009.099999998
541,541,542,589.11,48868,588.93,48870.0,0.13392266399280428,28788627.48
542,542,543,589.9,48867,589.11,48868.0,0.015270043705111331,28826643.3
543,543,544,591.56,48864,589.9,48867.0,0.021847404351729095,28905987.839999996
544,544,545,591.63,48863,591.56,48864.0,0.1729584893192486,28908816.69
545,545,546,592.2,48861,591.63,48863.0,0.04250531572268681,28935484.200000003
546,546,547,592.54,48860,592.2,48861.0,0.03565793853691166,28951504.4
547,547,548,592.66,48859,592.54,48860.0,0.10107212176410207,28956774.939999998
548,548,549,593.09,48857,592.66,48859.0,0.056440258290033886,28976598.130000003
549,549,550,593.63,48856,593.09,48857.0,0.022490657636443236,29002387.28
550,550,551,596.23,48852,593.63,48856.0,0.018734943363428073,29127027.96
551,551,552,596.5,48851,596.23,48852.0,0.045213744905671434,29139621.5
552,552,553,597.51,48849,596.5,48851.0,0.024200370907101164,29187765.99
553,553,554,598.27,48847,597.51,48849.0,0.03221001344665338,29223694.689999998
554,554,555,598.63,48846,598.27,48847.0,0.03403234850216593,29240680.98
555,555,556,600.35,48843,598.63,48846.0,0.021407161359482424,29322895.05
556,556,557,601.83,48841,600.35,48843.0,0.016630846070672247,29393979.03
557,557,558,602.91,48839,601.83,48841.0,0.02283988533988688,29445521.49
558,558,559,604.55,48836,602.91,48839.0,0.02261344553553054,29523803.799999997
559,559,560,604.76,48835,604.55,48836.0,0.05895935382680683,29533454.599999998
560,560,561,607.8,48831,604.76,48835.0,0.016336019538125298,29679481.799999997
561,561,562,609.64,48828,607.8,48831.0,0.020325382419839402,29767501.919999998
562,562,563,611.61,48825,609.64,48828.0,0.019044694721145637,29861858.25
563,563,564,613.23,48822,611.61,48825.0,0.023228795787092447,29939115.060000002
564,564,565,614.01,48820,613.23,48822.0,0.03222761957732677,29975968.2
565,565,566,614.72,48819,614.01,48820.0,0.017724532551569847,30010015.68
566,566,567,616.05,48816,614.72,48819.0,0.02843419810857765,30073096.799999997
567,567,568,616.75,48815,616.05,48816.0,0.01803876696072705,30106651.25
568,568,569,616.84,48814,616.75,48815.0,0.1403943045155713,30110427.76
569,569,570,617.03,48812,616.84,48814.0,0.1330394081818566,30118468.36
570,570,571,617.24,48811,617.03,48812.0,0.0602058550800034,30128101.64
571,571,572,617.42,48810,617.24,48811.0,0.07026379797609252,30136270.2
572,572,573,617.45,48809,617.42,48810.0,0.42166313251738674,30137117.05
573,573,574,618.22,48807,617.45,48809.0,0.0328791639437443,30173463.540000003
574,574,575,619.84,48805,618.22,48807.0,0.015658619184141957,30251291.200000003
575,575,576,621.54,48802,619.84,48805.0,0.02244378567352118,30332395.08
576,576,577,621.7,48801,621.54,48802.0,0.07961077016071254,30339581.700000003
577,577,578,621.72,48800,621.7,48801.0,0.6369914242687733,30339936.0
578,578,579,622.14,48798,621.72,48800.0,0.06068918274087005,30359187.72
579,579,580,623.94,48796,622.14,48798.0,0.014186664480739398,30445776.240000002
580,580,581,625.85,48793,623.94,48796.0,0.02011518657234329,30537099.05
581,581,582,627.22,48790,625.85,48793.0,0.028119128384139453,30602063.8
582,582,583,630.1,48786,627.22,48790.0,0.017896591147185587,30740058.6
583,583,584,631.34,48784,630.1,48786.0,0.02085252275454828,30799290.560000002
584,584,585,634.02,48780,631.34,48784.0,0.01935751931988652,30927495.599999998
585,585,586,635.12,48778,634.02,48780.0,0.02365287595817078,30979883.36
586,586,587,637.44,48775,635.12,48778.0,0.01686828415464307,31091136.000000004
587,587,588,637.95,48774,637.44,48775.0,0.02563598505245977,31115373.3
588,588,589,637.98,48773,637.95,48774.0,0.43600520774640616,31116198.54
589,589,590,639.89,48770,637.98,48773.0,0.02057682923890279,31207435.3
590,590,591,639.96,48769,639.89,48770.0,0.18744882999167883,31210209.240000002
591,591,592,641.12,48766,639.96,48769.0,0.03396870796159915,31264857.92
592,592,593,645.05,48761,641.12,48766.0,0.016778416238671618,31453283.049999997
593,593,594,645.78,48760,645.05,48761.0,0.018132097435142772,31488232.799999997
594,594,595,647.74,48757,645.78,48760.0,0.020302896428523964,31581859.18
595,595,596,647.91,48756,647.74,48757.0,0.07815850797572765,31589499.959999997
596,596,597,649.37,48753,647.91,48756.0,0.027337413322015114,31658735.61
597,597,598,651.22,48750,649.37,48753.0,0.021630768949312727,31746975.0
598,598,599,653.04,48747,651.22,48750.0,0.02205072074914301,31833740.88
599,599,600,654.36,48745,653.04,48747.0,0.020318683491045583,31896778.2
600,600,601,654.39,48744,654.36,48745.0,0.4474863830795236,31897586.16
601,601,602,655.47,48742,654.39,48744.0,0.024882205308111676,31948918.740000002
602,602,603,655.53,48741,655.47,48742.0,0.2241416452101379,31951187.73
603,603,604,655.97,48740,655.53,48741.0,0.030577054176521047,31971977.8
604,604,605,660.78,48734,655.97,48740.0,0.016850807318009017,32202452.52
605,605,606,661.09,48732,660.78,48734.0,0.08749916430740433,32216237.880000003
606,606,607,661.2,48731,661.09,48732.0,0.12333724779471894,32220937.200000003
607,607,608,664.21,48727,661.2,48731.0,0.01807283335068476,32364960.67
